,Stock,Bollinger Band,Keltner Channel,Moving Average Envelope,Price Channel,Parabolic SAR
1658,./stocks/NEOG.csv,13215.3323903,13334.6019703,12896.8612553,11472.184318,13740.6865802
1659,./stocks/NEON.csv,-1772.45701571,545.722984293,2409.36298429,-10094.15,1865.494277
1660,./stocks/NEOS.csv,14258.3,14091.9,14078.95,16325.7,12748.5169628
1661,./stocks/NEPT.csv,30420.658866,30216.318866,42246.998866,31737.82,29169.7523372
1662,./stocks/NERV.csv,6582.89042553,6785.74042553,5340.44042553,8632.6,6359.5574333
1663,./stocks/NETE.csv,12264.7953247,13847.1453247,15171.4053247,44688.259949,9910.95733854
1664,./stocks/NEWT.csv,11572.2928918,11264.9428918,11549.8527658,12506.860089,10875.7838056
1665,./stocks/NEWTZ.csv,10045.5533388,9746.62426676,9824.90929976,9441.263149,9612.93521231
1666,./stocks/NEXT.csv,4691.3371502,3324.5771502,2301.0271112,64939.969039,-1189.16622911
1667,./stocks/NFBK.csv,8288.45125492,8098.07137892,7811.41154992,9721.300219,7945.42176687
1668,./stocks/NFEC.csv,13469.8335632,14222.8735632,12094.4735632,17562.6,12437.09083
1669,./stocks/NFLX.csv,20422.7846039,19076.3347569,23799.6645569,11007.100282,23943.3507887
1670,./stocks/NGHC.csv,11034.252308,11002.012166,10257.452098,15847.900092,10141.1162719
1671,./stocks/NGHCO.csv,10045.4204579,9852.09049586,9916.85150186,10222.516111,9720.47048584
1672,./stocks/NGHCP.csv,10259.7201839,10119.9361009,10213.6741439,10354.651005,9864.51877471
1673,./stocks/NGHCZ.csv,10202.6527803,9902.53893126,9919.73893126,10388.773467,9819.66635666
1674,./stocks/NHLD.csv,17660.5331365,14746.4331365,17411.7731365,22100.19,14324.9157949
1675,./stocks/NHTC.csv,7869.49011876,8236.21021176,9380.56012176,11611.489648,7925.8880092
1676,./stocks/NICE.csv,14653.6465441,13444.9465531,14363.5665381,11170.779707,13289.7085121
1677,./stocks/NICK.csv,7531.28851064,7653.46851064,7147.67851064,8616.89,7453.08941638
1678,./stocks/NIHD.csv,16051.6564815,20297.8404815,27183.2344815,157821.235,9007.68528342
1679,./stocks/NK.csv,6685.34050761,7497.53050761,5846.95050761,9966.06,6942.676713
1680,./stocks/NKSH.csv,10791.374287,10997.624257,11107.22413,13472.399647,9770.06844428
1681,./stocks/NKTR.csv,33888.1875731,66693.1774941,32111.6275751,14898.829808,76431.221988
1682,./stocks/NLNK.csv,2445.46688364,5789.23688364,-2690.46317536,394.540107,4469.79930803
1683,./stocks/NLST.csv,711.242525253,1757.29252525,351.032525253,-8996.12,2712.50188773
1684,./stocks/NMIH.csv,12039.5166667,13964.0647548,12415.9647038,11663.85,13258.3623349
1685,./stocks/NMRD.csv,28216.78,26913.4,27754.0026,28107.8805,26649.2129346
1686,./stocks/NNBR.csv,12904.7615893,12763.6616313,11278.3116413,12080.41944,10949.3116227
1687,./stocks/NNDM.csv,-819.03222629,-1118.96222629,3791.62577371,-13889.801,2353.41927463
1688,./stocks/NOVT.csv,18166.0747266,24347.6249506,18259.9747336,12064.350284,25864.8198113
1689,./stocks/NRCIA.csv,15024.2225262,17530.4729622,18165.5231152,11958.450463,17097.3264631
1690,./stocks/NRCIB.csv,13029.8741999,12534.3544079,11632.3342389,11389.660327,12129.9995265
1691,./stocks/NRIM.csv,12198.149418,12238.099388,13081.898856,13791.849865,11476.9922773
1692,./stocks/NSEC.csv,9409.11,9281.91,9541.579999,12839.15018,8751.67622184
1693,./stocks/NSIT.csv,9481.85204973,9472.88201373,9217.21210773,10129.220944,8443.21192868
1694,./stocks/NSSC.csv,13855.558284,13557.658284,14110.158284,15499.15,13202.9536827
1695,./stocks/NSTG.csv,1595.18742923,3950.84753623,4730.45737723,3889.910152,4580.3277128
1696,./stocks/NSYS.csv,9399.89206897,8621.79206897,8339.80206897,8064.42,7885.72329906
1697,./stocks/NTAP.csv,17700.911754,16609.541852,21022.572065,12795.740154,18649.4483799
1698,./stocks/NTCT.csv,7856.53715683,9001.33706183,6918.93696183,9843.159873,8375.28188018
1699,./stocks/NTEC.csv,11593.3,11143.0,10181.49,14819.182,9884.19304739
1700,./stocks/NTES.csv,14335.9424842,13603.5023612,15398.8924192,7153.359148,12580.5741659
1701,./stocks/NTGR.csv,11377.346036,13350.285837,10510.095986,15137.699266,10951.0030919
1702,./stocks/NTIC.csv,17823.4697232,19020.3697232,19204.4596822,24111.490012,19446.3706524
1703,./stocks/NTLA.csv,15611.0529892,17219.9832542,14593.7629802,14769.180361,15532.2650131
1704,./stocks/NTNX.csv,14458.7176442,23113.3073582,8885.92570958,27187.110209,20109.9182154
1705,./stocks/NTRA.csv,10085.6113709,11524.8813709,9769.2713709,18269.11,9012.55710361
1706,./stocks/NTRI.csv,10387.0984634,8775.49851443,8210.74887243,7948.500326,8535.83029014
1707,./stocks/NTRS.csv,11874.6436491,11667.8336401,11876.1634981,11184.130381,11291.1246794
1708,./stocks/NTRSP.csv,10796.3708325,10638.2227945,10536.1626425,10560.806037,10442.2799438
1709,./stocks/NTWK.csv,11036.3737037,9041.9537037,10106.7637037,12747.19,8245.07889761
1710,./stocks/NUAN.csv,10501.8631894,10528.6531894,9837.53318637,10075.92018,9940.40259322
1711,./stocks/NURO.csv,21592.0766667,20569.3366667,22550.5866667,32643.35,19641.1150024
1712,./stocks/NUVA.csv,9295.06082859,8757.15055759,9443.85103859,9574.549225,8509.8310603
1713,./stocks/NVAX.csv,14110.3086614,16085.2286614,10315.7286614,24833.62,14240.2566327
1714,./stocks/NVCN.csv,-6876.36367816,-612.813678161,-4567.19367816,-43026.53,621.812006637
1715,./stocks/NVCR.csv,19758.5288385,25253.2784065,25914.2284275,15196.449808,26643.9662787
1716,./stocks/NVDA.csv,22031.0131088,21089.0531238,21270.0331428,16036.430052,22570.0088217
1717,./stocks/NVEC.csv,12530.4301249,12011.6803029,12842.68844,11715.47067,11166.1062788
1718,./stocks/NVEE.csv,17076.0111289,16707.6611309,18217.3609869,15183.399672,16913.7081147
1719,./stocks/NVFY.csv,10643.2884211,10399.3684211,9638.88842105,16351.79,8854.7779812
1720,./stocks/NVIV.csv,-2078.10012048,-2042.07012048,-4510.90012048,-26502.44,1502.08244891
1721,./stocks/NVLN.csv,4417.2336983,3850.4036983,-2402.2163017,-5069.12,5571.66041694
1722,./stocks/NVMI.csv,18596.5255405,17249.6855405,20446.2755675,12975.66012,21119.8109046
1723,./stocks/NVTR.csv,26389.6169062,25004.7969062,25958.0069062,17218.79,26092.3548049
1724,./stocks/NVUS.csv,5986.16414101,5386.47011701,5361.77108701,6052.189408,5806.22625132
1725,./stocks/NWBI.csv,9289.25943278,9383.08948378,9462.41858278,11183.579642,9158.44581246
1726,./stocks/NWFL.csv,14194.3837928,14158.0504588,14184.7271978,11550.883651,13758.0331977
1727,./stocks/NWLI.csv,11498.5819011,12007.4118881,12664.4018471,6886.270158,9939.45888233
1728,./stocks/NWPX.csv,12794.18845,11457.728009,10879.627768,16141.681515,11018.065837
1729,./stocks/NWS.csv,12914.8207469,12985.3207469,13719.5207459,11296.65,12929.2223484
1730,./stocks/NWSA.csv,13140.0308714,13155.4308714,13163.0309324,11417.27,13271.7547403
1731,./stocks/NXEO.csv,12097.1350633,11844.1550633,13315.7350633,16143.99,11171.5347151
1732,./stocks/NXEOU.csv,12926.3580237,14605.6580237,11833.0380237,12835.02,9900.59288164
1733,./stocks/NXPI.csv,11859.8895359,11486.8756076,11701.8096799,9197.050153,11589.2123362
1734,./stocks/NXST.csv,10287.7455366,10496.8454486,10209.5952936,9348.399469,9959.74234068
1735,./stocks/NXTD.csv,9310.65338129,8865.92338129,8344.79338129,17538.01,7700.54091173
1736,./stocks/NXTM.csv,10598.0131844,10581.9632654,9712.65325839,11504.970397,9838.61085244
1737,./stocks/NYMT.csv,9066.48010558,9049.87010558,8820.76010558,10774.05,8848.67917188
1738,./stocks/NYMTP.csv,10695.5363807,10306.6559511,10260.0759921,9984.510442,10020.9743173
1739,./stocks/NYMX.csv,15468.2235088,15013.0435088,15215.1235088,19454.13,14518.0066174
1740,./stocks/NYNY.csv,9013.9788521,9872.9489591,9644.8988951,11552.710076,8722.53776429
1741,./stocks/OASM.csv,4451.02166382,5649.58566382,5845.41766382,9197.205,3773.37631349
1742,./stocks/OBAS.csv,10498.816129,10772.066129,10152.966129,12340.18,8722.00328933
1743,./stocks/OBCI.csv,10906.436738,10006.196738,10467.246738,10635.12,8856.02646573
1744,./stocks/OBLN.csv,3358.84148472,2773.98148472,5956.48148472,-6898.0,4009.1474422
1745,./stocks/OCC.csv,8897.90846154,8586.43846154,9867.55846154,10450.2,7475.62988249
1746,./stocks/OCFC.csv,9280.84442756,9045.43447056,8905.31410656,9869.329043,8867.85883627
1747,./stocks/OCLR.csv,12959.9984561,12789.1784561,12614.4484561,12815.12,11094.3996826
1748,./stocks/OCSI.csv,8972.80153675,9004.86153675,9021.13153675,8079.76,8852.68093401
1749,./stocks/OCSL.csv,8420.06532847,8011.97532847,10130.2953285,9242.16,7904.29897401
1750,./stocks/OCSLL.csv,10433.90289,10139.542811,10164.142811,10018.789921,9860.927849
1751,./stocks/OCUL.csv,9579.71153846,8463.75153846,8366.23153846,17650.69,7903.56717357
1752,./stocks/ODFL.csv,17225.7273641,16567.9272991,17738.5772601,11527.429482,16551.7582777
1753,./stocks/ODP.csv,8536.49044248,2381.19044248,10400.8000885,9565.28,4567.58720858
1754,./stocks/OESX.csv,1670.41,3209.48,1528.74,-7327.5,3842.72693734
1755,./stocks/OFED.csv,11878.5831575,11150.3442633,11836.8832005,12664.080514,11972.2249395
1756,./stocks/OFIX.csv,16660.2579535,13845.5975945,13334.3010116,12137.379422,16333.3461182
1757,./stocks/OFLX.csv,13616.7975295,12764.7975345,13493.3673295,13947.200684,12788.2692432
1758,./stocks/OFS.csv,7835.51285714,6863.89285714,6462.11285714,6732.6,7541.11478504
1759,./stocks/OHAI.csv,7829.63901734,9132.08901734,9389.75901734,11381.75,7976.22119986
1760,./stocks/OHGI.csv,31985.1318519,31991.0818519,32316.5818519,36445.28,33614.2388696
1761,./stocks/OHRP.csv,4367.41333333,3323.54333333,-3009.81666667,-724.94,639.536847295
1762,./stocks/OIIM.csv,7023.29719577,6990.51719577,7848.26719577,1584.23,7010.25108002
1763,./stocks/OLBK.csv,13923.4617552,13653.4518392,14477.7016252,10999.57035,13355.3174856
1764,./stocks/OLED.csv,19507.2028271,18394.3128251,17632.8026451,9747.650088,16983.7753175
1765,./stocks/OLLI.csv,18899.179004,19333.929179,15816.878975,11701.750077,20199.5599013
1766,./stocks/OMAB.csv,13448.2160928,13260.0963478,13134.3760838,10648.868845,12558.1137993
1767,./stocks/OMCL.csv,13355.4701939,13222.2701729,13219.8700359,10917.460105,12938.4001641
1768,./stocks/OMED.csv,5203.88984334,5660.60984334,3281.45984334,13111.16,4930.43599154
1769,./stocks/OMER.csv,15725.0339604,14024.5939604,15687.6338514,14017.990073,14214.5928169
1770,./stocks/OMEX.csv,28108.3421014,26488.3971014,43380.8821014,22958.826,30493.2874082
1771,./stocks/OMNT.csv,10117.5166667,10346.3766667,11457.3466667,6162.690058,8793.07630539
1772,./stocks/ON.csv,17851.1518861,17637.9618881,15965.5418381,13173.640069,19395.8235475
1773,./stocks/ONB.csv,10048.8922092,9526.44220619,9930.49244319,11666.700172,9321.04569591
1774,./stocks/ONCE.csv,15953.1639752,14871.3040052,14283.4641132,11828.620073,13415.7694637
1775,./stocks/ONCS.csv,18462.5815152,15576.1815152,18473.0015152,31235.97,13221.7601563
1776,./stocks/ONEQ.csv,14393.9347817,12504.4070896,13757.1046097,9262.320157,13010.9755283
1777,./stocks/ONTX.csv,4444.46855856,2076.56855856,3483.85855856,-2956.42,4066.53902002
1778,./stocks/ONVO.csv,1585.53284153,-406.71715847,5334.19284153,-15456.17,2930.40179975
1779,./stocks/OPB.csv,10194.2547179,9898.80471188,10627.5547239,14510.099832,9723.32077009
1780,./stocks/OPGN.csv,820.476666667,-1957.28333333,-3551.50333333,-14969.675,-1392.75175987
1781,./stocks/OPHC.csv,18396.5828571,17593.9728571,18720.1128571,37105.8,13143.674628
1782,./stocks/OPHT.csv,5607.78606695,5542.97606695,5266.42606695,8245.25,5739.85458311
1783,./stocks/OPK.csv,761.088932893,718.198932893,-3069.72106711,-12213.09,3444.84069617
1784,./stocks/OPNT.csv,41804.7485294,41455.0585294,36732.2585584,52890.52016,34181.4932357
1785,./stocks/OPOF.csv,11335.3114735,10463.3114755,10234.1916325,10615.93001,10222.9734868
1786,./stocks/OPTT.csv,3614.26926174,4012.72926174,327.339261745,-79.37,3634.7914305
1787,./stocks/ORBC.csv,11477.2457809,11761.0657809,11337.6057809,12379.27,10679.2538599
1788,./stocks/ORBK.csv,17696.2236784,20090.6636874,14414.0435894,12005.409582,18752.880732
1789,./stocks/ORGS.csv,36445.9821903,26109.3033333,26177.7925393,38770.07,26816.3398714
1790,./stocks/ORIG.csv,1058.60414708,-191.561875944,4997.93063337,-14120.080148,935.540714332
1791,./stocks/ORIT.csv,8178.0797808,8244.9797778,7745.9298448,8241.599415,8137.07382681
1792,./stocks/ORLY.csv,9041.99005819,9336.17003019,8916.36000019,4770.399247,7810.48052144
1793,./stocks/ORMP.csv,11538.224326,12240.244326,12213.664326,14823.57,11220.6295606
1794,./stocks/ORPN.csv,6290.11426606,4469.52426606,2486.83126606,-3239.751,3525.99615678
1795,./stocks/ORRF.csv,11305.801035,11295.850953,11228.900684,12259.049628,10765.7346749
1796,./stocks/OSBC.csv,13415.8013761,12618.8013761,12331.5513761,13985.19,12830.0603223
1797,./stocks/OSBCP.csv,10418.3684008,10350.5417177,10306.0217177,10386.7,10078.6867385
1798,./stocks/OSIS.csv,10064.8947583,9333.8246053,10253.4149133,11023.679675,8770.85899266
1799,./stocks/OSN.csv,13455.6746341,13365.2246341,10303.1453659,17790.74,10915.6821393
1800,./stocks/OSTK.csv,14794.042475,23141.843061,18418.743196,9327.280458,20694.8215404
1801,./stocks/OSUR.csv,18097.5073917,17815.4671727,18303.8772187,13501.519763,19244.9199296
1802,./stocks/OTEL.csv,24739.4684615,22520.2784615,13263.8292308,14887.19,23259.3357572
1803,./stocks/OTEX.csv,11731.3236081,11404.4235801,11945.5436051,11222.250152,10981.3378997
1804,./stocks/OTIC.csv,1877.75495208,5380.40495208,5187.47990108,9656.074943,2165.74375384
1805,./stocks/OTIV.csv,7593.99714286,7282.71714286,5872.03714286,8766.01,5623.981316
1806,./stocks/OTTR.csv,11776.1617505,10720.2616935,11773.6118915,11814.74966,10612.1294991
1807,./stocks/OVAS.csv,6179.53752941,6850.46552941,980.780529412,-1101.25,5508.99794391
1808,./stocks/OVBC.csv,13652.3919489,15751.1417629,13949.9918879,13738.400104,15892.7465947
1809,./stocks/OVLY.csv,17163.96,18375.36,18527.800061,11785.149913,16855.4600628
1810,./stocks/OXBR.csv,491.423675214,1933.03467521,93.3676752137,-6151.846,3745.73443595
1811,./stocks/OXFD.csv,9971.18353741,9686.53353741,10770.9035374,12555.88995,9345.73032292
1812,./stocks/OXLC.csv,10248.4034302,10183.0634302,10332.6534302,10913.6,10032.9349622
1813,./stocks/OXLCO.csv,10029.3603669,9957.75021092,9945.27013292,9950.840478,9810.2757916
1814,./stocks/OZRK.csv,8927.30906105,9147.06895905,10129.599019,9436.439927,8867.07827668
1815,./stocks/PAAS.csv,11205.8640909,11203.8242639,11370.4542559,11307.798352,10798.0642672
1816,./stocks/PACB.csv,6496.46651376,6157.45651376,6873.77651376,4426.95,6101.72503774
1817,./stocks/PACW.csv,9380.27100689,9158.55087889,9534.96085689,9824.970324,8839.17172205
1818,./stocks/PAGG.csv,11348.2529035,11278.0828275,10921.7028275,11830.700067,10934.3353032
1819,./stocks/PAHC.csv,15157.0157375,13562.5154375,14975.9149695,12012.749708,14527.5991113
1820,./stocks/PATK.csv,11465.0110383,12117.6945933,12199.0780133,15519.28359,11025.5992206
1821,./stocks/PAYX.csv,10535.5025218,10762.9925368,10921.5425748,11889.480156,10203.8476936
1822,./stocks/PBCT.csv,10501.0692271,9888.41916814,10699.2489851,11127.079945,9772.5823172
1823,./stocks/PBCTP.csv,10413.0624738,10019.3423598,10456.0623228,10152.649799,9856.28214547
1824,./stocks/PBIB.csv,10361.7578117,10186.5821319,9379.6173934,11349.38,10435.8888521
1825,./stocks/PBIP.csv,10719.0793617,10361.7193397,10742.5992967,11213.550524,10159.1941823
1826,./stocks/PBPB.csv,9949.13632959,9819.83632959,10009.7363296,12182.9,9184.4308554
1827,./stocks/PBYI.csv,23187.9655263,24055.3158233,20747.2156363,25890.249766,21064.9107128
1828,./stocks/PCAR.csv,11189.8965083,11558.8461903,10972.8064543,10171.470833,10237.2641152
1829,./stocks/PCH.csv,12315.7119513,12726.7119313,12998.1118633,11745.949741,12078.6502585
1830,./stocks/PCMI.csv,5127.30998614,5442.61005214,4982.71011414,6543.949475,4877.70528952
1831,./stocks/PCOM.csv,15433.932139,14741.472139,16705.232139,18884.78,13804.7082877
1832,./stocks/PCRX.csv,11317.3495463,10490.9496523,11459.9995823,10812.301154,9641.87610878
1833,./stocks/PCTI.csv,13427.1785348,13715.5085348,14227.3785348,13537.14,13561.7334639
1834,./stocks/PCTY.csv,17416.6481353,17528.0180753,15716.7282373,15104.43976,17602.1146323
1835,./stocks/PCYG.csv,8421.87865613,7966.17865613,5223.82865613,6144.07006,7457.76427508
1836,./stocks/PCYO.csv,14819.987037,16806.837037,14810.287037,14933.67,17349.4451695
1837,./stocks/PDBC.csv,10647.6699506,11346.2501276,10674.5398926,10600.714225,10617.7732685
1838,./stocks/PDCE.csv,6709.21049724,8004.65048624,6337.42044924,5961.369458,7649.00939104
1839,./stocks/PDCO.csv,6804.38318092,4220.85280992,5942.22329692,-2016.170338,5801.71773497
1840,./stocks/PDEX.csv,15277.9,14217.2,14408.62,15571.06,13320.5888999
1841,./stocks/PDFS.csv,7013.37947837,4136.61953737,6250.96949137,-662.990045,5368.14890569
1842,./stocks/PDLI.csv,14124.1147982,13677.0847982,16583.1547982,16431.52,13216.8385534
1843,./stocks/PDP.csv,11972.9221769,11807.9199125,12308.535427,10413.050176,12427.4147603
1844,./stocks/PEBK.csv,11489.1754696,12023.0054376,10885.1953396,11912.060009,11048.5983557
1845,./stocks/PEBO.csv,11192.3702192,11037.1601902,11510.1402742,12407.810055,10653.1872738
1846,./stocks/PEGA.csv,16533.3556973,16747.9557803,15394.8557273,14495.579527,17497.6302836
1847,./stocks/PEGI.csv,9237.60885134,9527.55883834,9525.37882034,7300.220124,9272.47183422
1848,./stocks/PEIX.csv,985.753807107,1815.10380711,3226.85380711,-6862.4,3115.01880008
1849,./stocks/PENN.csv,15563.598235,16118.3679433,13133.7617481,11136.970036,17900.326706
1850,./stocks/PEP.csv,11561.6160423,11142.4559913,11046.6560043,9368.709886,10460.6267734
1851,./stocks/PERI.csv,5261.59802721,4522.31802721,1905.19802721,-2681.09,5549.40570302
1852,./stocks/PERY.csv,12635.6643961,10973.9843141,12059.3742601,17305.320544,10022.8411592
1853,./stocks/PESI.csv,13268.0773684,12096.2773684,13096.2573684,14154.8,10480.1717705
1854,./stocks/PETS.csv,15981.1853549,18748.7753689,18211.4053749,11610.3996,16396.7857636
1855,./stocks/PETX.csv,7011.74897436,6821.16897436,7269.73897436,9249.61,6322.9148029
1856,./stocks/PEY.csv,10558.9574995,10691.4476065,10228.4772235,10537.92929,10148.8238848
1857,./stocks/PEZ.csv,12127.4064197,10892.8507791,11539.5964957,10700.810316,11676.7062421
1858,./stocks/PFBC.csv,13648.2394437,12605.4393467,14317.0098607,13062.949859,12585.5247039
1859,./stocks/PFBI.csv,9873.57940075,9732.56945675,10047.6195718,11452.469471,9546.70910669
1860,./stocks/PFF.csv,9883.55886767,9794.28905367,9911.99946667,9459.788766,9911.32926135
1861,./stocks/PFG.csv,10878.8529844,11201.0829114,12211.9527044,10573.769972,10142.1141491
1862,./stocks/PFI.csv,11632.738323,11622.84826,11736.768209,10776.329853,11131.4754293
1863,./stocks/PFIE.csv,20472.8593617,18932.2593617,29512.8293617,15817.899,23958.2225948
1864,./stocks/PFIN.csv,11738.8493301,11392.8393301,10405.5893301,11419.41,9668.13084806
1865,./stocks/PFIS.csv,9924.47715357,9707.98724357,10015.7869366,12080.829194,9122.54907681
1866,./stocks/PFLT.csv,9676.89277347,9403.02277347,9417.57277347,10204.65,9317.97251358
1867,./stocks/PFM.csv,11508.2951837,11116.9021967,11214.1256047,10332.429514,10978.5858039
1868,./stocks/PFMT.csv,16822.2009091,16003.2209091,16367.0409091,24796.43,13678.578246
1869,./stocks/PFPT.csv,14982.8450232,15747.0851342,21125.0850052,12006.800587,15620.8140827
1870,./stocks/PFSW.csv,10929.5549234,11325.3149234,11363.0849234,15379.21,11143.593509
1871,./stocks/PGC.csv,11825.9790269,11246.9690839,11676.8591439,11480.309789,10881.3410029
1872,./stocks/PGJ.csv,13535.5183412,14154.2868061,14731.8667311,11099.689487,15545.3991862
1873,./stocks/PGLC.csv,6171.00383234,6174.25383234,2639.70383234,4563.65,6112.68198117
1874,./stocks/PGNX.csv,9552.21935035,10143.3293503,7942.29935035,13437.09,7979.75098732
1875,./stocks/PGTI.csv,13129.5412281,16241.3912281,11219.9201954,11982.150052,15963.9999579
1876,./stocks/PHII.csv,6264.66672269,6179.84672269,4609.12678369,6331.22,5266.44014143
1877,./stocks/PHIIK.csv,5530.20261346,5286.23261346,5319.60255146,4682.8,6180.57804779
1878,./stocks/PHO.csv,12253.4757311,12011.3358111,11837.6158161,10517.170464,12192.425322
